customer_id,snapshot_date,county,sector,employment_type,gender,age,kyc_level,relationship_length_months,salary_inflow_flag,product_type,loan_balance_kes,credit_limit_kes,utilization_ratio,interest_rate,loan_term_months,collateral_value_kes,loan_to_value,bureau_score,num_active_loans,num_closed_loans,days_past_due,missed_payments_6m,avg_daily_balance_30d_kes,inflow_30d_kes,outflow_30d_kes,digital_txn_count_30d,atm_withdrawals_30d,branch_visits_30d,collection_contacted_after_snapshot,chargeoff_indicator,days_to_next_payment,default_next_90d
C03243,2025-06-30,Kisumu,Construction,Micro_Enterprise,M,61,Tier2,220,1,SME_Loan,991299.59,,,0.2392,24,566484.37,1.7499,588.9,3,1,0,2,0.0,0.0,0.0,12,3,4,0,0,12,0
C03244,2025-06-30,Kakamega,Salaried,Permanent,F,44,Tier3,118,1,SME_Loan,518723.65,,,0.0767,36,10980.07,5.0,648.2,2,0,0,0,16510.92,65724.9,57670.84,29,7,1,0,0,15,0
C03245,2025-06-30,Uasin Gishu,Salaried,Permanent,M,53,Tier2,193,1,Personal_Loan,337200.79,,,0.2064,24,343018.05,0.983,616.4,1,1,1,3,32379.41,143619.03,157435.12,16,6,2,1,0,13,0
C03249,2025-06-30,Nakuru,Transport,Self_Employed,F,27,Tier2,188,1,SME_Loan,801154.69,,,0.2865,36,423146.26,1.8933,723.5,1,3,0,2,8264.42,24712.16,19587.89,20,7,2,1,0,31,0
C03251,2025-06-30,Nairobi,SME_Trade,Self_Employed,F,36,Tier1,62,0,SME_Loan,684720.69,,,0.1981,36,119276.37,5.0,616.9,2,0,3,2,8396.77,82457.44,60307.65,17,10,2,0,0,12,0
C03252,2025-06-30,Machakos,Salaried,Contract,M,54,Tier3,200,1,Overdraft,0.0,347914.97,0.0214,0.2516,0,285391.03,0.05,599.8,1,1,0,0,3486.36,10353.72,11471.79,31,3,0,0,0,21,0
C03253,2025-06-30,Nairobi,Salaried,Permanent,M,28,Tier3,267,1,Overdraft,238263.78,340186.61,0.6208,0.3345,0,155866.68,1.5286,634.6,2,0,0,2,33726.86,113756.62,106818.62,35,8,0,0,0,34,0
C03254,2025-06-30,Uasin Gishu,Other,Micro_Enterprise,F,37,Tier2,258,1,SME_Loan,718843.26,,,0.2172,12,778344.31,0.9236,614.9,2,2,0,0,3387.01,16387.2,14966.35,15,9,0,0,0,13,0
C03256,2025-06-30,Nairobi,Salaried,Permanent,F,29,Tier2,292,1,Overdraft,66714.25,326859.04,0.2893,0.2664,0,70646.18,0.9443,578.4,1,1,0,2,47839.61,190734.96,161848.99,36,10,1,0,0,15,0
C03259,2025-06-30,Nyeri,Agribusiness,Self_Employed,M,46,Tier1,238,0,Overdraft,140286.29,133885.09,1.3024,0.257,0,0.0,5.0,633.5,1,0,25,2,11654.45,64515.33,82672.0,17,4,1,0,0,31,0
C03261,2025-06-30,Nairobi,Hospitality,Self_Employed,F,40,Tier1,150,0,SME_Loan,500711.5,,,0.2356,24,806121.07,0.6211,657.8,1,0,2,1,0.0,46547.41,44839.6,16,0,3,0,0,25,0
C03262,2025-06-30,Nakuru,Salaried,Permanent,M,42,Tier2,179,1,Personal_Loan,290904.52,,,0.1956,18,341359.03,0.8522,659.6,2,0,0,1,85.37,15915.83,12115.7,25,11,1,0,0,20,0
C03264,2025-06-30,Nyeri,Salaried,Permanent,M,59,Tier2,189,1,Personal_Loan,543494.49,,,0.2244,12,,,580.7,1,0,4,2,8638.35,115701.47,46577.67,20,8,0,0,0,8,0
C03266,2025-06-30,Nakuru,Salaried,Permanent,F,49,Tier2,277,1,Personal_Loan,423799.64,,,0.1731,12,,,614.4,1,0,0,0,36921.54,177696.89,123218.14,29,3,0,0,0,14,0
C03268,2025-06-30,Nairobi,Hospitality,Self_Employed,M,52,Tier2,157,0,SME_Loan,375069.23,,,0.1788,48,829201.16,0.4523,680.9,3,1,0,5,4630.36,39814.41,39045.76,23,7,2,0,0,153,1
C03269,2025-06-30,Nakuru,SME_Services,Self_Employed,M,27,Tier1,193,0,SME_Loan,1120246.84,,,0.2387,36,765004.97,1.4644,666.7,1,0,6,1,12780.48,94008.37,144051.23,16,1,2,0,0,33,0
C03270,2025-06-30,Nairobi,Salaried,Permanent,F,65,Tier1,261,1,Personal_Loan,494889.21,,,0.2086,24,0.0,5.0,563.1,2,0,1,0,5716.28,122296.7,117952.99,27,3,0,0,0,15,0
C03273,2025-06-30,Nyeri,Salaried,Permanent,M,50,Tier2,252,1,SME_Loan,595145.42,,,0.2466,24,490121.03,1.2143,607.5,3,1,0,1,18230.87,95096.32,82790.08,21,8,1,0,0,17,0
C03277,2025-06-30,Meru,Construction,Self_Employed,F,24,Tier1,268,0,Overdraft,187242.32,109024.8,1.7129,0.2868,0,87245.42,2.1462,543.9,4,2,16,6,2934.4,55781.93,37937.09,19,3,1,1,0,213,1
C03278,2025-06-30,Kiambu,SME_Trade,Micro_Enterprise,F,32,Tier1,166,0,SME_Loan,635424.39,,,0.1608,24,509151.71,1.248,723.1,2,1,2,3,6805.96,61958.37,51128.53,25,5,1,0,0,6,0
C03279,2025-06-30,Machakos,Salaried,Permanent,M,65,Tier1,184,1,Overdraft,197108.68,103184.58,1.8,0.2111,0,92468.63,2.1316,400.3,2,1,14,2,5118.32,46785.28,16019.75,32,5,0,0,0,225,1
C03280,2025-06-30,Nairobi,SME_Trade,Self_Employed,F,53,Tier3,262,0,Personal_Loan,484951.25,,,0.2328,12,992531.98,0.4886,668.5,1,1,11,1,5738.58,76246.98,75306.76,23,4,1,0,0,33,0
C03282,2025-06-30,Nairobi,SME_Services,Micro_Enterprise,M,54,Tier2,253,0,Personal_Loan,150914.49,,,0.1824,12,377056.46,0.4002,526.3,1,0,6,4,6370.4,63536.3,59368.56,16,3,1,0,0,7,0
C03283,2025-06-30,Nairobi,Agribusiness,Self_Employed,F,64,Tier2,250,1,Personal_Loan,230796.19,,,0.2267,36,936577.32,0.2464,651.5,1,1,16,1,3324.48,20407.0,22496.72,19,1,1,0,0,32,0
C03285,2025-06-30,Kiambu,Salaried,Permanent,M,39,Tier3,183,1,Overdraft,71643.81,376806.5,0.2128,0.2555,0,273052.23,0.2624,549.9,1,1,15,2,178.68,3071.14,2679.82,27,3,0,0,0,16,0
C03286,2025-06-30,Nairobi,Construction,Self_Employed,F,42,Tier2,159,0,Personal_Loan,242890.44,,,0.2043,24,340229.8,0.7139,614.4,1,0,0,0,11743.48,68514.14,66107.94,20,2,1,0,0,33,0
C03287,2025-06-30,Nairobi,SME_Trade,Self_Employed,M,26,Tier2,298,0,Personal_Loan,625837.01,,,0.2391,24,57636.7,5.0,631.5,1,2,0,1,6574.88,114797.31,52986.09,22,4,2,0,1,187,1
C03292,2025-06-30,Nairobi,Transport,Self_Employed,F,41,Tier2,196,0,Personal_Loan,353621.71,,,0.2441,18,308391.88,1.1467,642.7,1,1,4,3,2817.59,28832.72,13105.9,24,2,4,0,0,18,0
C03296,2025-06-30,Nakuru,Agribusiness,Self_Employed,M,56,Tier3,166,0,SME_Loan,319133.5,,,0.2293,48,545068.22,0.5855,593.4,3,0,10,3,2920.54,52331.11,34356.25,27,6,1,0,0,13,0
C03300,2025-06-30,Kiambu,Agribusiness,Micro_Enterprise,M,57,Tier2,155,0,Personal_Loan,472023.2,,,0.1767,24,215758.78,2.1877,736.7,3,1,6,3,2355.68,12415.44,8647.52,17,7,2,0,0,18,0
C03302,2025-06-30,Kiambu,Salaried,Permanent,F,32,Tier1,246,1,Personal_Loan,414926.58,,,0.2071,12,465027.44,0.8923,656.0,1,0,10,1,12263.86,150400.16,141058.92,36,6,1,0,0,12,0
C03303,2025-06-30,Machakos,Salaried,Permanent,M,48,Tier2,242,1,Overdraft,170554.17,525843.73,0.3284,0.2113,0,121492.25,1.4038,680.1,1,1,0,0,19815.84,117892.22,112480.45,23,7,1,0,0,27,0
C03304,2025-06-30,Kiambu,SME_Trade,Micro_Enterprise,F,33,Tier2,212,0,Personal_Loan,399769.82,,,0.2128,12,639517.0,0.6251,574.6,1,2,0,1,1587.64,26679.27,15317.49,23,3,0,0,0,27,0
C03307,2025-06-30,Kiambu,Salaried,Contract,M,33,Tier2,261,1,Overdraft,31446.02,510174.48,0.0561,0.2403,0,207571.0,0.1515,749.4,3,1,0,0,16946.24,117454.4,123713.6,37,3,0,0,0,11,0
C03308,2025-06-30,Kiambu,Construction,Self_Employed,M,27,Tier2,241,0,Credit_Card,0.0,130366.87,0.0338,0.2663,0,,,671.0,1,3,5,2,35938.83,102899.38,106664.12,16,4,1,0,0,6,0
C03310,2025-06-30,Meru,SME_Trade,Micro_Enterprise,F,63,Tier2,211,0,Personal_Loan,500704.53,,,0.2432,12,1050641.17,0.4766,548.2,1,0,0,1,14573.78,76079.97,46377.51,23,3,0,0,0,20,0
C03314,2025-06-30,Nairobi,Transport,Micro_Enterprise,F,31,Tier3,247,1,SME_Loan,628027.94,,,0.1882,36,,,580.9,5,1,0,0,12009.26,47542.39,40925.31,15,3,2,0,0,10,0
C03317,2025-06-30,Kakamega,Salaried,Permanent,M,49,Tier2,264,1,Overdraft,76613.6,402991.97,0.2246,0.1979,0,0.0,5.0,685.6,1,1,0,0,15958.86,140035.08,60307.45,27,7,0,0,0,5,0
C03319,2025-06-30,Kiambu,Salaried,Permanent,F,32,Tier3,249,1,Personal_Loan,0.0,,,0.2273,18,685765.64,0.05,761.1,3,2,11,6,8109.8,68446.27,54050.12,32,3,0,0,0,31,0
C03320,2025-06-30,Machakos,SME_Services,Self_Employed,M,22,Tier2,234,0,Personal_Loan,840660.48,,,0.1979,18,680758.31,1.2349,674.8,1,3,0,2,5921.01,20997.2,12711.69,18,7,1,0,0,12,0
C03321,2025-06-30,Uasin Gishu,Agribusiness,Self_Employed,F,24,Tier2,176,1,SME_Loan,956938.58,,,0.219,36,198896.44,4.8112,603.1,1,2,18,0,2751.45,52089.74,50112.56,12,6,0,0,0,12,0
C03329,2025-06-30,Uasin Gishu,Salaried,Permanent,F,38,Tier1,219,1,Personal_Loan,419920.23,,,0.218,36,520107.54,0.8074,730.5,2,2,5,2,675.32,27963.88,18768.59,32,9,0,0,0,27,0
C03330,2025-06-30,Nairobi,SME_Trade,Self_Employed,M,62,Tier2,49,1,Personal_Loan,143906.86,,,0.217,36,131726.87,1.0925,710.4,1,0,5,5,9547.42,89265.18,95900.23,18,6,1,0,0,28,0
C03331,2025-06-30,Uasin Gishu,Construction,Self_Employed,F,48,Tier2,198,0,Personal_Loan,454717.96,,,0.2548,18,199870.94,2.2751,609.0,2,1,18,1,16921.91,90330.33,81941.04,22,2,1,0,0,28,0
C03335,2025-06-30,Meru,Construction,Micro_Enterprise,M,24,Tier3,259,0,Personal_Loan,354604.74,,,0.241,18,111466.79,3.1813,699.9,2,1,0,3,8357.24,43424.37,26848.58,15,2,0,0,0,26,0
C03336,2025-06-30,Mombasa,Agribusiness,Micro_Enterprise,F,31,Tier2,188,0,Overdraft,258073.16,325709.14,0.7536,0.2758,0,0.0,5.0,704.7,1,1,5,2,8479.81,97940.96,87784.24,14,2,0,0,0,30,0
C03346,2025-06-30,Machakos,SME_Trade,Self_Employed,M,55,Tier2,221,0,SME_Loan,0.0,,,0.2072,12,468810.14,0.05,664.7,3,1,0,0,2119.95,29424.56,39069.95,15,3,2,0,0,9,0
C03349,2025-06-30,Kisumu,Construction,Micro_Enterprise,M,26,Tier1,76,1,Personal_Loan,390628.32,,,0.2623,24,386992.01,1.0094,732.1,1,2,14,1,0.0,0.0,0.0,15,2,1,0,0,13,0
C03351,2025-06-30,Nakuru,Salaried,Permanent,M,28,Tier1,46,1,SME_Loan,1307465.99,,,0.1242,36,510524.55,2.561,663.2,2,1,6,1,12391.68,116112.72,110648.55,33,6,1,0,0,16,0
C03353,2025-06-30,Nairobi,SME_Trade,Micro_Enterprise,F,25,Tier2,110,1,Overdraft,46471.58,202236.77,0.4726,0.1973,0,31079.16,1.4953,680.7,1,1,7,3,12119.6,80912.89,49217.59,23,1,1,0,0,27,0
C03354,2025-06-30,Nyeri,SME_Services,Self_Employed,M,53,Tier2,235,0,Credit_Card,126792.19,70975.67,1.436,0.2498,0,,,509.2,2,0,4,0,0.0,0.0,0.0,24,2,2,0,0,18,0
C03362,2025-06-30,Kiambu,SME_Trade,Self_Employed,M,54,Tier2,246,0,SME_Loan,714417.18,,,0.1084,36,416587.04,1.7149,598.1,3,1,24,2,993.77,81362.05,41259.78,14,4,0,0,0,5,0
C03365,2025-06-30,Nairobi,SME_Services,Micro_Enterprise,F,28,Tier1,231,0,Personal_Loan,78587.34,,,0.1995,24,179211.84,0.4385,617.1,1,2,0,0,13333.78,44402.71,38393.91,18,9,2,0,0,29,0
C03366,2025-06-30,Uasin Gishu,Salaried,Permanent,M,54,Tier1,278,1,SME_Loan,550957.7,,,0.2672,36,554572.72,0.9935,669.2,2,0,7,2,1553.23,18462.46,19302.46,28,4,0,1,0,22,0
C03367,2025-06-30,Nakuru,SME_Trade,Micro_Enterprise,M,48,Tier2,229,0,SME_Loan,662574.16,,,0.1451,24,789881.14,0.8388,701.7,3,1,6,2,2412.46,42766.49,30299.41,24,6,3,0,0,12,0
C03372,2025-06-30,Uasin Gishu,Agribusiness,Self_Employed,F,31,Tier1,260,1,Personal_Loan,244272.54,,,0.1571,12,508439.99,0.4804,615.7,1,0,6,2,10479.31,79237.34,63841.68,13,9,0,0,0,30,0
C03375,2025-06-30,Mombasa,Other,Self_Employed,M,51,Tier1,293,0,Overdraft,0.0,400452.87,0.0,0.2114,0,0.0,0.05,561.9,2,0,4,1,0.0,78959.88,63451.35,21,3,2,0,0,27,0
C03377,2025-06-30,Mombasa,Salaried,Permanent,F,43,Tier1,273,1,Overdraft,84723.06,281117.63,0.3597,0.2257,0,0.0,5.0,624.0,1,1,0,0,17865.9,113218.28,82187.91,25,2,1,0,0,29,0
C03381,2025-06-30,Nakuru,SME_Trade,Micro_Enterprise,F,58,Tier2,258,0,Personal_Loan,288609.52,,,0.2319,18,537042.2,0.5374,666.1,1,0,8,4,30555.77,97697.39,73139.11,15,4,1,0,0,226,1
C03384,2025-06-30,Uasin Gishu,Transport,Micro_Enterprise,M,62,Tier2,252,0,Personal_Loan,51739.51,,,0.2644,18,302987.0,0.1708,565.1,2,0,0,1,0.0,44540.87,19418.36,15,4,0,0,0,27,0
C03385,2025-06-30,Nairobi,Construction,Micro_Enterprise,M,56,Tier1,199,1,SME_Loan,457352.73,,,0.2215,36,174827.42,2.616,652.3,1,0,3,0,1849.66,38272.41,40937.88,13,6,3,0,0,25,0
C03386,2025-06-30,Kisumu,SME_Trade,Micro_Enterprise,M,32,Tier2,175,1,Overdraft,34390.94,196485.16,0.2784,0.2485,0,90039.51,0.382,741.6,1,1,0,0,245.26,1253.61,1274.65,20,5,1,0,0,30,0
C03388,2025-06-30,Mombasa,Agribusiness,Self_Employed,F,54,Tier3,94,0,SME_Loan,741200.68,,,0.251,12,497344.04,1.4903,593.7,2,2,8,1,10973.88,33670.05,39367.06,27,1,3,0,0,12,0
C03389,2025-06-30,Nakuru,Transport,Self_Employed,F,34,Tier1,226,0,Overdraft,66805.69,181130.6,0.3684,0.1673,0,234326.76,0.2851,722.7,1,0,6,3,8580.71,55985.18,50212.1,25,4,1,0,0,18,0
C03390,2025-06-30,Nairobi,Agribusiness,Self_Employed,M,51,Tier2,286,0,Overdraft,120842.96,206670.1,0.5396,0.0921,0,181575.16,0.6655,604.9,1,1,14,2,18733.93,78003.32,66093.03,15,3,1,0,0,23,0
C03392,2025-06-30,Nyeri,SME_Services,Self_Employed,M,44,Tier3,187,0,SME_Loan,926559.9,,,0.2124,24,626826.52,1.4782,557.5,1,0,9,4,11017.21,62999.4,48054.43,34,2,2,0,0,32,0
C03394,2025-06-30,Mombasa,Salaried,Permanent,M,29,Tier2,244,1,SME_Loan,665066.55,,,0.2299,12,,,579.9,3,1,14,2,0.0,61583.13,61661.95,25,5,0,0,0,10,0
C03395,2025-06-30,Mombasa,SME_Trade,Micro_Enterprise,F,36,Tier2,182,0,SME_Loan,876977.18,,,0.1241,24,1035983.66,0.8465,598.7,2,2,14,2,697.11,14440.57,15323.38,16,4,2,0,0,28,0
C03396,2025-06-30,Mombasa,Salaried,Permanent,M,56,Tier3,242,1,Personal_Loan,709767.18,,,0.2379,36,346278.05,2.0497,599.4,1,0,0,0,0.0,0.0,0.0,46,10,0,0,0,20,0
C03406,2025-06-30,Nairobi,Salaried,Permanent,F,36,Tier3,295,1,Credit_Card,37086.79,302671.14,0.1822,0.4757,0,,,669.3,2,1,10,3,11728.45,74373.37,69208.26,24,7,1,0,0,19,0
C03414,2025-06-30,Kakamega,Agribusiness,Micro_Enterprise,F,25,Tier1,194,0,Credit_Card,202580.02,170590.02,1.2417,0.3365,0,,,643.3,1,0,0,1,12521.97,58370.42,41884.32,16,6,1,0,0,28,0
C03415,2025-06-30,Nairobi,Salaried,Permanent,M,47,Tier2,156,1,Personal_Loan,410014.98,,,0.234,12,870526.11,0.471,568.5,1,2,8,1,85777.19,284577.42,194369.38,24,4,1,0,0,10,0
C03418,2025-06-30,Kiambu,Other,Micro_Enterprise,M,60,Tier2,103,0,Personal_Loan,433012.57,,,0.2106,24,193047.76,2.243,762.4,1,3,0,0,0.0,14159.85,13692.02,12,3,2,0,0,34,0
C03420,2025-06-30,Kakamega,SME_Services,Self_Employed,F,33,Tier2,286,0,Credit_Card,76942.98,77613.56,1.0468,0.2358,0,,,516.8,3,0,0,0,28956.52,131752.49,143142.38,20,4,1,0,0,24,0
C03421,2025-06-30,Nairobi,SME_Trade,Micro_Enterprise,M,44,Tier2,150,1,Personal_Loan,330501.04,,,0.2468,24,,,605.9,1,1,0,1,15043.42,81687.68,119977.8,20,7,5,1,0,233,1
C03424,2025-06-30,Nairobi,SME_Services,Self_Employed,F,38,Tier2,187,0,Personal_Loan,221126.5,,,0.2195,24,507688.72,0.4356,628.8,2,1,0,0,5453.53,94267.24,89464.86,16,3,1,0,0,21,0
C03426,2025-06-30,Kiambu,Salaried,Permanent,F,65,Tier1,185,1,Personal_Loan,199676.32,,,0.2504,18,,,611.1,3,0,0,2,4136.91,39809.86,16982.51,26,4,0,0,0,30,0
C03427,2025-06-30,Machakos,SME_Trade,Micro_Enterprise,F,42,Tier2,261,0,Personal_Loan,307838.08,,,0.1882,12,0.0,5.0,672.6,1,2,0,3,42896.62,142839.37,129666.89,16,8,1,0,0,18,0
C03429,2025-06-30,Machakos,Salaried,Permanent,M,56,Tier2,72,1,Personal_Loan,251286.99,,,0.2879,12,664401.45,0.3782,476.2,1,0,11,2,15031.62,136613.54,164408.96,28,4,1,0,0,10,0
C03430,2025-06-30,Kiambu,SME_Trade,Micro_Enterprise,M,34,Tier1,239,0,SME_Loan,435118.71,,,0.2167,24,330181.23,1.3178,599.7,1,2,0,0,1385.24,18952.48,8942.15,17,4,1,0,0,8,0
C03434,2025-06-30,Meru,SME_Services,Micro_Enterprise,M,36,Tier2,254,0,Personal_Loan,363014.26,,,0.1531,12,22761.89,5.0,525.3,3,0,0,2,2025.16,12958.51,10642.43,16,8,1,0,0,6,0
C03437,2025-06-30,Machakos,Salaried,Contract,F,34,Tier3,251,1,SME_Loan,239044.05,,,0.1636,12,104266.89,2.2926,557.7,3,1,6,4,15837.8,80399.27,95876.63,25,4,0,0,0,19,0
C03442,2025-06-30,Mombasa,Salaried,Permanent,M,22,Tier2,264,1,Overdraft,181521.53,172562.41,1.1387,0.2381,0,106961.98,1.6971,551.3,3,0,14,0,313.39,55051.0,59715.61,19,11,0,1,0,25,0
C03445,2025-06-30,Machakos,Salaried,Contract,M,62,Tier3,101,1,Personal_Loan,467022.83,,,0.2621,24,285379.72,1.6365,650.2,1,3,3,1,30296.55,104487.35,109102.49,19,6,2,0,0,21,0
C03446,2025-06-30,Nakuru,Salaried,Permanent,M,53,Tier2,242,1,Overdraft,64558.07,50000.0,0.3363,0.3393,0,73862.01,0.874,628.0,1,1,11,2,5918.73,49929.06,45220.07,35,7,1,0,0,24,0
C03447,2025-06-30,Nairobi,Salaried,Contract,F,35,Tier1,182,1,SME_Loan,220745.71,,,0.3117,12,356757.33,0.6188,541.1,4,0,6,0,51095.02,250331.4,222438.67,28,4,0,0,0,25,0
C03451,2025-06-30,Nairobi,Construction,Micro_Enterprise,F,42,Tier2,223,0,Personal_Loan,204832.56,,,0.1765,36,1070019.47,0.1914,628.7,1,3,12,1,16260.33,137781.8,81222.66,14,3,1,0,0,9,0
C03453,2025-06-30,Nairobi,SME_Services,Self_Employed,F,41,Tier2,175,0,Personal_Loan,187902.98,,,0.2533,18,306998.3,0.6121,655.2,2,1,12,2,4461.29,53348.94,47120.91,8,4,1,0,0,18,0
C03455,2025-06-30,Kisumu,SME_Trade,Micro_Enterprise,F,57,Tier2,202,0,Personal_Loan,258576.96,,,0.1983,18,,,687.3,1,2,10,2,0.0,24915.54,18826.47,13,6,1,0,0,11,0
C03456,2025-06-30,Kisumu,SME_Services,Self_Employed,F,59,Tier2,255,0,Personal_Loan,355978.1,,,0.1995,24,1028299.66,0.3462,670.4,1,0,0,2,6666.1,57975.22,33664.36,21,3,1,0,0,28,0
C03457,2025-06-30,Nairobi,SME_Trade,Micro_Enterprise,F,54,Tier1,44,0,Overdraft,71569.47,212371.02,0.3005,0.2399,0,14935.29,4.792,712.8,1,3,0,0,42721.94,178215.74,134813.42,13,6,3,0,0,32,0
C03458,2025-06-30,Nairobi,Salaried,Contract,M,22,Tier3,150,1,SME_Loan,705093.58,,,0.1894,36,530825.82,1.3283,568.6,4,0,0,0,1049.07,7344.12,4422.71,32,4,0,0,0,18,0
C03459,2025-06-30,Nairobi,Salaried,Permanent,F,58,Tier2,240,1,Overdraft,212105.38,227814.16,0.9221,0.2384,0,105903.84,2.0028,586.2,1,0,0,0,12319.85,84486.83,80256.53,19,8,0,0,0,25,0
C03463,2025-06-30,Machakos,SME_Services,Self_Employed,M,60,Tier3,133,1,SME_Loan,299050.07,,,0.2348,24,674473.26,0.4434,506.1,3,0,6,2,27711.73,118286.19,133433.82,13,6,2,1,0,218,1
C03465,2025-06-30,Nairobi,SME_Trade,Micro_Enterprise,F,37,Tier2,268,0,Overdraft,171233.32,172496.82,0.9615,0.2285,0,10331.86,5.0,617.7,1,1,0,1,0.0,90051.96,96450.7,14,3,1,0,0,18,0
C03466,2025-06-30,Nairobi,Salaried,Permanent,F,54,Tier3,285,1,SME_Loan,894809.93,,,0.1532,12,488685.78,1.8311,664.1,2,2,0,2,11880.42,29242.99,27967.16,32,2,0,0,0,7,0
C03467,2025-06-30,Nairobi,SME_Trade,Self_Employed,F,45,Tier3,233,0,Personal_Loan,382417.84,,,0.2691,18,122869.35,3.1124,698.3,1,1,15,2,11328.77,41136.58,50192.89,23,3,1,0,0,19,0
C03472,2025-06-30,Nakuru,SME_Trade,Self_Employed,M,54,Tier1,79,1,Overdraft,0.0,298300.41,0.0,0.2578,0,88621.36,0.05,641.5,1,1,0,0,3821.77,19679.19,20471.9,19,4,3,0,0,15,0
C03477,2025-06-30,Nyeri,Salaried,Permanent,F,45,Tier1,28,1,Personal_Loan,351869.16,,,0.179,18,202540.12,1.7373,532.0,3,0,0,1,7483.09,76888.91,45916.06,28,6,0,0,0,28,0
C03478,2025-06-30,Mombasa,SME_Trade,Micro_Enterprise,F,44,Tier2,212,1,SME_Loan,336872.98,,,0.171,36,6603.95,5.0,575.4,2,1,16,6,2302.31,18221.6,19210.23,16,4,0,0,1,131,1
C03479,2025-06-30,Nairobi,Construction,Micro_Enterprise,F,39,Tier2,253,1,SME_Loan,839144.59,,,0.1726,24,477197.35,1.7585,712.4,2,1,0,0,0.0,32378.19,42460.59,18,1,1,0,1,19,0
C03482,2025-06-30,Nakuru,Hospitality,Self_Employed,M,32,Tier2,179,0,SME_Loan,791021.01,,,0.1858,24,564982.42,1.4001,689.8,4,0,0,0,1907.67,14719.35,15530.97,10,4,2,0,0,34,0
C03486,2025-06-30,Nairobi,Construction,Micro_Enterprise,M,22,Tier1,140,0,Personal_Loan,196074.13,,,0.1918,36,,,662.0,1,2,8,1,12540.17,79283.46,71501.25,17,7,2,0,0,27,0
C03490,2025-06-30,Uasin Gishu,Agribusiness,Self_Employed,M,52,Tier2,197,0,Overdraft,150324.87,336095.09,0.369,0.2936,0,17468.21,5.0,681.1,2,2,0,0,14205.44,65715.08,38537.16,16,3,0,0,0,21,0
C03492,2025-06-30,Kiambu,Salaried,Permanent,F,49,Tier3,261,1,Personal_Loan,455044.02,,,0.2337,24,200204.29,2.2729,653.2,1,0,2,1,0.0,0.0,0.0,33,7,0,0,0,8,0
C03493,2025-06-30,Nairobi,SME_Trade,Micro_Enterprise,F,37,Tier2,168,0,Credit_Card,13553.43,244619.23,0.0528,0.1909,0,,,588.0,1,2,2,3,12089.7,52208.15,52960.61,17,3,0,0,0,9,0
C03497,2025-06-30,Kiambu,SME_Trade,Self_Employed,M,25,Tier1,295,1,SME_Loan,513279.69,,,0.1395,48,376130.82,1.3646,694.7,1,0,0,0,27407.43,74021.0,127002.8,21,3,2,0,0,14,0
C03498,2025-06-30,Meru,Agribusiness,Micro_Enterprise,F,42,Tier2,220,0,SME_Loan,463335.68,,,0.1472,36,552294.37,0.8389,566.2,2,0,2,4,174.0,107914.56,128087.9,16,2,2,0,0,33,0
C03499,2025-06-30,Machakos,SME_Trade,Self_Employed,F,26,Tier2,239,1,Personal_Loan,315316.62,,,0.1926,12,72940.3,4.3229,569.2,3,1,9,4,14760.59,66772.57,35275.88,12,3,3,0,0,11,0
C00002,2025-07-30,Nairobi,SME_Trade,Self_Employed,F,55,Tier2,264,0,Overdraft,59180.04,80872.9,0.8248,0.2368,0,76021.0,0.7785,575.3,2,0,8,2,0.0,74997.97,50482.63,17,4,0,0,0,11,0
C00004,2025-07-30,Machakos,Transport,Self_Employed,M,40,Tier2,243,0,Personal_Loan,317195.63,,,0.1815,24,491315.12,0.6456,575.1,1,1,5,4,1739.08,5717.79,5422.09,17,5,3,0,0,17,0
C00005,2025-07-30,Machakos,Salaried,Permanent,F,40,Tier2,168,1,SME_Loan,377059.21,,,0.3377,36,,,610.1,4,1,0,1,5259.69,47264.54,15033.23,31,3,1,0,0,25,0
C00009,2025-07-30,Kisumu,SME_Trade,Self_Employed,M,30,Tier2,220,0,Credit_Card,64012.89,126948.43,0.3015,0.2983,0,,,656.1,1,1,22,2,4959.24,69697.39,93536.05,19,5,2,1,0,133,1
C00012,2025-07-30,Uasin Gishu,Salaried,Permanent,F,64,Tier3,4,1,Personal_Loan,652519.28,,,0.1974,18,708077.13,0.9215,635.2,3,0,3,1,0.0,29558.92,22544.9,39,7,0,0,0,19,0
C00015,2025-07-30,Mombasa,SME_Trade,Micro_Enterprise,F,53,Tier2,266,0,Personal_Loan,417276.04,,,0.2419,24,475411.73,0.8777,454.0,2,0,29,6,8438.05,67096.41,69803.91,18,5,3,0,0,8,0
C00017,2025-07-30,Mombasa,Transport,Self_Employed,M,44,Tier1,289,1,Personal_Loan,93689.87,,,0.2322,24,748587.7,0.1252,554.3,1,0,6,3,13097.28,134442.2,169955.44,18,4,2,0,0,26,0
C00020,2025-07-30,Nakuru,Salaried,Permanent,M,41,Tier2,210,1,SME_Loan,979631.32,,,0.2394,36,821068.62,1.1931,625.9,1,1,0,0,0.0,286056.71,302634.83,32,6,2,0,0,11,0
C00021,2025-07-30,Nyeri,Salaried,Contract,M,43,Tier3,215,1,Overdraft,93279.45,154856.59,0.5672,0.2528,0,106801.12,0.8734,598.5,3,0,10,4,1458.29,17061.22,12499.88,28,8,0,0,0,24,0
C00022,2025-07-30,Meru,Other,Self_Employed,M,37,Tier1,213,0,Personal_Loan,369976.0,,,0.2514,36,37837.1,5.0,514.4,1,2,20,1,19942.57,142484.82,122739.87,27,4,2,0,0,7,0
